entropia,entropiaR,entropiaG,entropiaB,rango_dinamico,rango_dinamicoR,rango_dinamicoG,rango_dinamicoB,std_intensidad,var_intensidad,var_intensidadR,var_intensidadG,var_intensidadB,CDR,DDLS,dist1,dist2,dist3,dist4,radioC,radioD,centro1,centro2,NRR_area_ratio,media,media_r,media_g,media_b,nitidez_borde,nitidez_bordeR,nitidez_bordeG,nitidez_bordeB,imagen,glaucoma
7.27423175334796,6.01033630093563,5.99360478945044,5.14808047205348,119,108,138,85,15.2744458427666,233.308695803611,317.095258850534,261.299917753645,104.482221687716,1.5583038869258,0.35827664399093,-86.5695871164127,71.4304128835875,-139.951841939992,18.0481580600083,220.5,141.5,-7.56958711641266,-60.9518419399917,1,125.004899305969,216.05180630577,120.568899464604,38.3939921475312,6664115,6805265,5492328,5136965,image_0013.jpg,0
7.06179588587511,5.11193231157687,6.7328078050498,4.93664571855165,148,76,199,127,21.5740377306643,465.439104004126,235.887312416544,857.994408582118,125.133894263319,2.25268817204301,0.556085918854415,-80.3034428413157,152.696557158684,-128.911151942458,104.088848057542,209.5,93,36.1965571586843,-12.411151942458,1,133.401597517542,241.177331521281,112.923997181252,46.1034638500948,8468477,8617122,6636391,6860120,image_0014.jpg,0
7.17506376839303,6.03834103974044,6.30501878572358,5.06691916551473,129,108,159,87,22.6914126232328,514.900206837811,411.802272286314,743.114285190288,171.778073744841,3.35810810810811,0.702213279678068,-160.684136573061,188.315863426938,-241.428899187926,107.571100812074,248.5,74,13.8158634269386,-66.928899187926,1,124.650849424357,213.354651348506,109.902290316025,50.6956066085394,8564640,8614559,6616040,6697776,image_0015.jpg,0
6.51801709282942,4.03084945816187,6.01926059291571,4.88080795242653,97,88,118,85,15.1581104129611,229.76831129152,195.413408057785,378.858565526532,123.280177884381,2.36888888888889,0.577861163227017,-162.522051663342,145.477948336658,-189.07106151266,118.92893848734,266.5,112.5,-8.52205166334238,-35.0710615126603,1,153.800726868927,246.252210826889,149.982672218917,65.1672975609756,6445631,6900377,5960018,5397314,image_0016.jpg,1
7.18834254132103,5.79058556491392,6.75973611083931,5.14868798738862,227,255,234,132,40.5688466655456,1645.83131977255,3279.46667102798,1610.65368523269,284.468206640582,2.05069124423963,0.512359550561798,-96.5254711756504,131.47452882435,-122.084903303471,105.915096696529,222.5,108.5,17.4745288243496,-8.08490330347104,1,125.625570320166,218.184359228058,113.296640795827,45.3957109366122,9066885,8040355,6740814,7089425,image_0017.jpg,0
7.01363626260203,6.23610445256812,5.85346870481705,4.55616591874545,124,116,142,81,16.2393068766746,263.715087834811,450.27735237783,320.540170487832,78.0423722431973,2.04132231404959,0.510121457489879,-196.344326793171,55.6556732068293,-139.270618817319,112.729381182681,247,121,-70.3443267931707,-13.2706188173194,1,136.107024016499,215.445305124082,126.562128100691,66.3136388247234,8441781,8516742,6911812,6930633,image_0018.jpg,0
7.39003520599999,6.37288793459095,6.3328226112204,5.2202590800845,135,138,158,91,21.1125865981832,445.741312865786,553.998088253242,534.197435223743,169.087494998046,1.53303964757709,0.347701149425287,-3.62625557929277,117.373744420707,-51.1223025272129,69.8776974727871,174,113.5,56.8737444207072,9.37769747278708,1,117.937883006147,202.083513146936,111.169727543129,40.560408328376,11208622,9661711,8322229,8135456,image_0019.jpg,0
7.11358020401589,6.44179971081256,6.07911293024827,5.42506690921229,134,133,147,121,20.8278262844921,433.798347736982,560.398964372349,477.04338673888,230.882528183875,2.23287671232877,0.552147239263804,-112.775666940011,157.224333059989,-119.069136745416,150.930863254584,244.5,109.5,22.2243330599887,15.9308632545835,1,129.896334638014,188.112990011343,115.081261736519,86.4947521661799,8055634,8046521,6571103,6651254,image_0020.jpg,0
7.4006813752144,6.65757176679755,6.28262437766005,5.43143443154436,153,139,170,153,23.4152150066596,548.272293808095,871.18894349194,571.379360862899,259.730832262584,2.32919254658385,0.570666666666667,-109.02510609843,104.97489390157,-127.921457964054,86.0785420359465,187.5,80.5,-2.02510609842955,-20.9214579640535,1,135.671749355542,206.25994907793,136.593356335515,64.1619426531826,10014198,8839616,7967664,7599210,image_0021.jpg,0
7.38471016614356,6.7573601599068,6.53531277578161,5.85883675201776,178,149,201,151,24.0537598193318,578.5833614461,752.48770814573,651.982570764234,264.402740776454,1.5,0.333333333333333,-20.7183515253963,75.2816484746037,-24.677096857709,71.322903142291,144,96,27.2816484746037,23.322903142291,1,108.567054745904,179.689195095252,86.3400136424534,59.6719555000054,11537932,10250906,8341006,8584613,image_0022.jpg,0
7.00272685522577,6.25892590724588,5.50941642680957,4.67822630024425,126,119,152,81,17.766866673924,315.661551408992,612.122334873986,305.186766095796,87.9920751447091,1.5962962962963,0.373549883990719,-104.742167015472,56.257832984528,-97.1873556699379,63.8126443300621,215.5,135,-24.242167015472,-16.6873556699379,1,109.876256196708,197.79207138608,105.863505056514,25.9731921475312,6249410,6287863,5094873,4693601,image_0024.jpg,0
7.41091354297611,6.44354472062181,6.3902654406716,5.39256571781668,164,117,196,168,25.7444273757912,662.775540907386,600.135854737403,902.850874076078,387.926838568021,2.51612903225806,0.602564102564103,-59.0147764362355,175.985223563765,-127.715960131095,107.284039868905,195,77.5,58.4852235637645,-10.215960131095,1,121.149859052151,212.831127186199,113.647899107674,36.9705508625818,10074994,9093580,7672887,7251654,image_0025.jpg,0
7.30577462948327,5.77571810408237,6.41130976164792,5.88826549734887,199,239,201,133,19.074138231075,363.822749258156,314.416785443509,503.437649715345,265.598446510665,1.42364532019704,0.29757785467128,123.99460771327,209.99460771327,-58.7133325215487,27.2866674784513,144.5,101.5,166.99460771327,-15.7133325215487,1,121.068533163485,206.293124009088,99.4515864624407,57.4608890189273,8975152,8566890,6856635,6466979,image_0026.jpg,0
7.63579966556009,6.72840808228032,6.74964878571295,6.20284004306019,183,155,206,230,30.8833623136792,953.782067797983,1008.62963743529,1085.99107573224,789.797710344812,2.25157232704403,0.55586592178771,-82.1031179177901,116.89688208221,-93.3073941899665,105.692605810033,179,79.5,17.3968820822099,6.19260581003346,1,124.885030656355,190.835067697799,120.454780725758,63.3652435455086,11268782,9455627,8463977,8288833,image_0027.jpg,0
6.4724955077064,6.05986645987025,5.33603496035552,4.08079002415323,215,255,227,56,45.6813923291033,2086.78960512546,5803.47873142633,1552.77671639587,100.975738776501,1.58297872340426,0.368279569892473,-98.1114734093385,38.8885265906615,-103.796103233666,33.2038967663339,186,117.5,-29.6114734093385,-35.2961032336661,1,103.514535639546,193.763331536559,91.4434689897901,25.3368063922887,5952837,5660871,4398108,4548092,image_0028.jpg,0
6.75292960689601,5.18586014236273,6.18413166582254,4.43666559801416,215,255,217,104,21.6759028651347,469.844765018753,843.834698919807,555.45543418914,74.1817522936864,1.89130434782609,0.471264367816092,-116.324016556723,88.6759834432772,-89.009046375073,115.990953624927,217.5,115,-13.8240165567228,13.490953624927,1,125.640685873723,234.565564450522,99.2972021294454,43.0592910412004,7625989,7795936,6052606,6265807,image_0029.jpg,1
6.79850628392971,4.87532790108426,6.27708157042068,4.99375763341469,230,255,234,148,29.5860866012398,875.33652037606,1844.27006896973,863.766758320941,238.806307055252,2.13259668508287,0.531088082901554,-71.532764784352,133.467235215648,-102.429798971858,102.570201028142,193,90.5,30.967235215648,0.0702010281423782,1,131.880473436001,234.486942662616,106.825162198098,54.3293154472892,8383679,8237142,6609783,6874809,image_0030.jpg,0
6.90321353150441,6.08678265054832,5.52160091865696,4.36986583151989,96,94,113,49,15.6698586673905,245.544470655992,444.7475224449,273.743426834278,48.4353069911806,2.13559322033898,0.531746031746032,-98.8783159210194,169.121684078981,-122.971826540383,145.028173459617,252,118,35.1216840789806,11.0281734596167,1,114.46860297442,219.018225342058,101.552285544319,22.8352980368828,5794049,6372756,4754915,4330694,image_0031.jpg,0
6.33218038283926,3.56374378098317,6.33639296934483,4.47024668019773,134,63,182,106,15.224477716456,231.784721738864,97.5941093274035,482.223683955141,66.394680734396,1.72597864768683,0.420618556701031,-90.9457813856651,113.054218614335,-86.4233478784657,117.576652121534,242.5,140.5,11.0542186143349,15.5766521215343,1,136.377658720099,249.253556381846,116.669604293688,43.2098154847628,7717310,7885229,6500586,6662888,image_0032.jpg,1
7.21661847835388,5.49776109595333,6.84908438148808,5.26217686481395,196,255,191,79,39.0020923505789,1521.16320772309,3336.55729251269,1438.30428072231,172.64878264094,1.74772036474164,0.427826086956522,-112.932077281015,133.067922718985,-103.153308598259,142.846691401741,287.5,164.5,10.0679227189854,19.8466914017408,1,122.454853002709,222.837850414982,106.11237708767,38.4143315054741,9828802,8373484,7181163,7833401,image_0033.jpg,0
7.25901094456235,6.47831798000415,6.22346600165438,5.02232451283445,184,167,205,140,24.8096307027969,615.517775609161,1134.59467930402,594.102422956068,204.446672640987,1.71428571428571,0.416666666666667,-84.4436783131207,45.5563216868793,-53.4971824608042,76.5028175391958,156,91,-19.4436783131207,11.5028175391958,1,93.4963004560777,160.76010184414,91.7426312908983,27.9861682331945,9000604,7519580,6628366,6664844,image_0034.jpg,1
7.49087132551751,6.17093146408094,6.51395251030961,5.9367955204661,162,98,205,191,24.015983092046,576.76744387744,419.00006107925,784.651264688904,490.824612270714,2.39884393063584,0.583132530120482,-78.4468584373333,163.553141562667,-117.145140763034,124.854859236966,207.5,86.5,42.5531415626667,3.85485923696558,1,132.541500218124,216.540273646639,119.844037596669,61.2401894110648,9136601,8563807,7119042,6866652,image_0035.jpg,0
7.16478865060571,5.42196581340933,6.52145904934317,5.10534223503025,148,93,187,119,19.8592904774031,394.391418265872,316.836880434827,616.632718804221,108.916627191529,2.6974358974359,0.629277566539924,-208.776164251044,122.223835748956,-148.032454789411,182.967545210589,263,97.5,-43.2761642510437,17.4675452105892,1,135.342621009834,236.059558985577,115.684897385039,54.2834066588852,9525503,9184831,7424079,7736349,image_0036.jpg,1
6.94697407297426,4.88022618141249,5.95319500654382,6.02505209472695,226,248,225,180,30.7340485071999,944.581737642919,1121.75528893526,964.186343660645,685.190962621949,2.94871794871795,0.660869565217391,-340.736558930855,267.263441069146,-423.007955390484,184.992044609516,460,156,-36.7365589308545,-119.007955390484,1,188.525497910567,228.942448759132,191.110997526793,145.523047445774,2758278,3578260,3087378,2991088,image_0037.jpg,0
6.79439946986157,4.05994890214411,6.75814105989867,5.78511499587632,231,255,232,168,43.7628358594359,1915.18580245993,3465.59384842959,1937.65932143025,683.87010844588,1.85209003215434,0.460069444444444,-68.8807367988185,196.119263201182,-139.540437443282,125.459562556718,288,155.5,63.6192632011815,-7.04043744328158,1,142.049328096274,232.1977940787,130.247505402076,63.7026848080446,7850979,7407542,6585840,6826273,image_0039.jpg,0
7.12265350511464,6.39786540802928,5.79819181490891,4.58429590979392,128,123,148,72,17.484605839003,305.711441345298,684.471144139716,288.209913618689,60.3168690319684,1.94186046511628,0.48502994011976,-62.6581520429551,99.3418479570449,-68.2014152794976,93.7985847205024,167,86,18.3418479570449,12.7985847205024,1,105.297415665279,192.157903152885,96.2929132659131,27.4414305770375,11342198,9569643,8355693,8181209,image_0041.jpg,0
7.09762164270667,5.20324542261973,6.6659700329974,4.99508943948296,194,255,191,63,36.785618168573,1353.18170404405,3058.39552461006,1325.57813258588,103.729924194753,2.46095717884131,0.593654042988741,-398.482519863646,181.517480136354,-592.637258041216,-12.6372580412162,488.5,198.5,-108.482519863646,-302.637258041216,1,124.185230779563,229.133615392991,112.619789803336,30.8022871423609,7448875,6863150,5497678,6057669,image_0042.jpg,0
6.42576604807764,3.99683045902965,6.08545560418442,4.79510375957173,201,255,195,89,37.6019558902154,1413.9070867697,3589.98614349131,1084.91214515014,168.836953770697,2.01209677419355,0.503006012024048,35.1449824896297,286.14498248963,365.953842318451,616.953842318451,249.5,124,160.64498248963,491.453842318451,1,130.514101847494,232.323043657331,114.628253706755,44.5910081783949,6381501,6046675,5134079,5480871,image_0043.jpg,0
7.42632482358798,6.59851665975381,6.17660007198822,5.30067973837433,140,121,161,107,23.4079621344492,547.932691287807,932.843761447182,587.326607185288,207.196670844023,1.86,0.462365591397849,-120.096973469161,51.9030265308386,-95.6214889980365,76.3785110019635,186,100,-34.0969734691614,-9.62148899803651,1,123.200087566924,211.68141154075,116.328223676383,41.5906274836407,9662918,8792848,7390028,7014722,image_0044.jpg,1
7.0974538082625,4.98461089291374,6.67120573195173,5.4856110242348,218,255,227,86,40.3893029834119,1631.29579548584,3590.41697141584,1611.57565564186,185.66701854508,1.7044776119403,0.413309982486865,-56.7269173835856,179.273082616414,-162.645892202366,73.3541077976337,285.5,167.5,61.2730826164144,-44.6458922023663,1,124.976932165963,225.078890059042,115.140446566,34.7114598728473,8309649,7335913,6230924,6892229,image_0045.jpg,0
6.85608272856555,6.04541824475386,5.90521183292309,4.64419449846871,187,255,177,80,44.4152617657071,1972.71547771629,5310.80452806893,1370.19134415739,228.854433363119,1.47457627118644,0.32183908045977,15.2581465338808,183.258146533881,-65.4050913188092,102.594908681191,261,177,99.2581465338808,18.5949086811908,1,102.818774426244,185.782761867826,86.2755368681613,36.3980245427464,8734130,7696943,6207242,6616288,image_0046.jpg,0
6.99623291053062,4.55577375127584,6.78389332830652,5.59955248385536,205,255,200,104,41.074220739874,1687.0916093879,3858.73657474301,1603.8964729045,340.352297795175,1.63390663390663,0.38796992481203,-281.924247912654,-23.9242479126536,-185.606131993353,72.3938680066466,332.5,203.5,-152.924247912654,-56.6061319933534,1,126.049431491229,229.560525221778,109.950884647092,38.6368846048154,8635236,7536380,6360114,7056308,image_0047.jpg,1
6.44860673996314,2.56829839608317,6.62654255521599,5.89411766793048,125,32,181,156,18.4379003625291,339.956169778549,8.6000229131857,784.55039469759,283.942261854084,3.05769230769231,0.672955974842767,-166.180255496582,261.819744503418,-208.896349797137,219.103650202863,318,104,47.8197445034183,5.10365020286349,1,158.083854436661,253.221140510627,141.177464180931,79.8529586184248,7738843,8205566,6812346,6744292,image_0048.jpg,0
7.18448482651883,6.24032064286636,6.1235686423722,4.98156006000774,195,255,186,101,28.5785263720924,816.732169600382,1754.03386232237,702.775324480958,177.236845412327,1.56357388316151,0.36043956043956,-24.2782938971043,139.721706102896,-37.4492016381067,126.550798361893,227.5,145.5,57.7217061028957,44.5507983618933,1,117.701192934627,193.304485374341,105.554519384337,54.2445740452034,9614290,8491791,7024581,7442899,image_0049.jpg,0
6.49743177019119,3.82982865694391,6.41865388058034,4.67847188571839,203,255,202,86,20.3993776328412,416.13460780726,651.580964474519,572.656430490605,65.8488790659451,1.44034090909091,0.305719921104536,-176.198811297126,-21.1988112971262,-81.8929569909201,73.1070430090799,253.5,176,-98.6988112971262,-4.39295699092008,1,130.232094056623,245.801113113026,103.499013503751,41.3961555530937,7629175,7625909,6054101,6548035,image_0050.jpg,0
7.08672495442736,6.64459528659836,5.6122816658457,4.56192661945301,112,135,131,66,18.3325077384842,336.080839981582,935.63698874401,297.369414255196,76.8766186829504,2.55191256830601,0.60813704496788,-159.968213745654,124.031786254346,-149.618598132569,134.381401867431,233.5,91.5,-17.9682137456545,-7.61859813256854,1,121.944990521515,208.198385722784,114.543486020226,43.0930998215348,6342791,6688217,5168000,4848074,image_0051.jpg,1
7.23155713523561,6.12389438725006,5.96841293773944,5.08664097669179,119,112,141,85,19.0015336582701,361.058281366373,583.90827669286,359.318890482499,135.781962394651,1.88832487309645,0.470430107526882,-134.158867022667,40.8411329773331,-97.5847676071866,77.4152323928133,186,98.5,-46.6588670226669,-10.0847676071866,1,111.271535197303,196.389316835217,109.10492230815,28.3203664485425,6152112,6250089,5045269,4631669,image_0052.jpg,0
7.26814330022296,5.64392139559816,6.51024603453461,5.54896998724021,148,90,190,151,23.7357097808197,563.383918799298,345.471257630165,900.595269036493,353.376944275997,2.35813953488372,0.575936883629191,-181.697786377484,110.302213622516,-133.50363243831,158.49636756169,253.5,107.5,-35.6977863774837,12.4963675616903,1,134.389699464604,233.236766686496,121.356362165378,48.5759695419393,6486079,6734890,5326126,5199336,image_0053.jpg,0
6.75346340980431,4.09371043085523,6.58534451337549,5.26945013066718,198,255,193,93,43.5786005204332,1899.0944233195,4047.90972983709,1827.14558037511,192.897354853444,2.00602409638554,0.501501501501502,-21.4940469990199,145.50595300098,-106.987447040443,60.012552959557,166.5,83,62.0059530009801,-23.487447040443,1,131.504060980208,230.145086178799,128.878141835541,35.4889549262831,4945884,4832543,4219545,4221312,image_0054.jpg,0
7.36650602658422,6.78239864194827,6.42943329146505,5.19972495714996,165,157,190,128,28.4474492178462,809.257367001938,1336.38799309745,800.247510006538,277.02070387613,1.84615384615385,0.458333333333333,-88.4018199522436,131.598180047756,-120.999623658815,99.0003763411845,240,130,21.5981800477564,-10.9996236588155,1,100.837015744596,169.74540297442,95.1053344437835,37.660309815586,8642264,7647278,6399282,6359443,image_0055.jpg,0
6.80873700603718,5.45863063866279,6.0015416050968,4.49973013300631,188,255,180,59,30.9486836164093,957.821017588604,2690.47560834285,726.295070185424,74.7961457398172,1.73312883435583,0.423008849557522,20.5773985242781,259.577398524278,-177.177860769072,61.8221392309276,282.5,163,140.077398524278,-57.6778607690724,1,119.890649003298,229.034111769379,99.4022138566192,31.2356213838949,8858719,8178925,6445035,6872876,image_0056.jpg,0
6.47901023634278,5.56422401453303,6.17767555620158,6.16292690585312,255,255,255,255,74.1730766126699,5501.64529418899,3923.47653362872,6695.14379219442,8215.87488281646,1,0,8.8055882703361,8.8055882703361,-40.0690997751866,-40.0690997751866,486,486,8.8055882703361,-40.0690997751866,1,152.288024414066,199.675058594736,140.504742142442,116.684272505021,5360475,5249955,4619139,4634929,image_0057.jpg,0
7.09254825594952,6.42843698818803,5.69635812392614,5.20285025702341,137,121,159,161,22.6751080048892,514.160523033391,691.415109482926,612.082166746523,311.188025159484,1.89847715736041,0.473262032085562,-65.294987745165,111.705012254835,-80.5732062935169,96.4267937064832,187,98.5,23.205012254835,7.92679370648312,1,136.798048145945,199.768628197501,137.087373706127,73.5381425342058,10325628,9168576,8151248,7950121,image_0058.jpg,1
6.39556139478579,3.7413561241645,6.17861602159704,4.89012021990123,210,255,218,57,38.5845320781017,1488.76611568606,3541.8969785254,1383.13311784069,87.8205714465772,2.16608996539792,0.538338658146965,-100.749662848519,236.250337151481,-144.108869215803,192.891130784197,313,144.5,67.7503371514814,24.3911307841971,1,126.288381953946,234.721350312736,119.127756506017,25.0160390430849,5874800,5452391,4683115,4919381,image_0059.jpg,1
7.03708564473513,6.21867942042565,6.33481993189678,5.46988022570835,228,255,227,170,45.8793268395428,2104.91263124959,5680.9545567925,1394.9350183693,542.990011894363,2.30645161290323,0.566433566433566,-165.902531113814,77.0974688861859,-82.2801300909579,160.719869909042,214.5,93,-44.4025311138141,39.2198699090421,1,111.472624148798,197.581014801393,82.426859620047,54.4099980249543,9689225,8474691,6917628,7460392,image_0060.jpg,0
7.02908108477102,6.39146508373074,5.29370068620755,4.74022052427584,81,113,83,49,12.6810221674448,160.808323211228,480.595644469991,140.279549684165,48.8267760245768,1.09285714285714,0.0849673202614379,24.7389504710491,50.7389504710491,-33.8997443998825,-7.89974439988248,153,140,37.7389504710491,-20.8997443998825,1,130.331556930399,206.168531112433,125.756049970256,59.0700897085068,6564159,6932041,5525408,5211075,image_0061.jpg,0
6.8993944340785,6.05653381975118,5.62416319023444,4.89531825890912,147,232,126,85,18.794833145981,353.245752985266,888.205753666103,266.565600513814,101.622008350453,0.654777070063694,-0.527237354085603,290.411269261303,19.4112692613026,140.149486841676,-130.850513158324,257,392.5,154.911269261303,4.64948684167621,1,107.762498348376,186.023342866787,82.4816973127132,54.7824548656283,9248478,8113357,6593882,6933569,image_0062.jpg,0
6.53982461487253,3.00892488814427,6.95547439808441,6.15253574403189,137,71,177,122,21.5927005750662,466.244718124462,56.9171675194929,983.962051145178,382.565126923414,1.58490566037736,0.369047619047619,-34.0044078356623,213.995592164338,-89.0215544949651,158.978445505035,336,212,89.9955921643377,34.9784455050349,1,150.907122550496,251.618923601082,121.348168950141,79.7542751002638,8831305,8764995,7305948,7632304,image_0063.jpg,0
7.12142978713906,6.41166992006395,5.82505197130802,5.00682542963541,149,136,169,141,22.083153856336,487.665684242609,957.264141559357,478.500071110412,216.245341859374,1.8956043956044,0.472463768115942,-80.1832142302461,82.8167857697539,-81.6767783089024,81.3232216910975,172.5,91,1.31678576975389,-0.176778308902442,1,117.093556692445,188.050028316478,116.454390481856,46.7762512790006,7138475,6827027,5832504,5497006,image_0064.jpg,0
7.38148184251815,6.3043041224224,6.16922188296295,5.31565392519014,126,114,144,87,20.3362485354899,413.563004497216,581.378200847916,439.421140998799,181.461870914634,1.88235294117647,0.46875,-119.729686196668,45.2703138033324,-78.4290672955612,86.5709327044389,176,93.5,-37.2296861966675,4.0709327044388,1,118.289145984533,202.983468887567,108.971536942296,42.9124321237359,6776099,6771485,5381720,5091030,image_0066.jpg,0
7.11412635992276,6.74118535426812,5.95649573036086,4.41406225369132,207,255,212,62,32.9877973005687,1088.19477074341,2939.52327421545,832.183760713553,64.1142784455304,1.53488372093023,0.348484848484849,-35.7519340056601,79.2480659943399,-100.25137934336,14.7486206566399,165,107.5,21.7480659943399,-42.7513793433601,1,102.719186263226,188.743048356773,93.7875055436294,25.6270048892771,9113190,8021678,6432252,6909779,image_0069.jpg,0
6.91376738015562,6.32831788195434,5.69247963581122,4.42862946856694,195,255,189,71,35.3526671416065,1249.81107402522,3136.5583576112,980.019980262315,112.773903058717,1.73275862068966,0.422885572139304,-131.266340565675,38.7336594343251,-66.4310661924405,103.568933807559,201,116,-46.2663405656749,18.5689338075595,1,114.002046985323,202.391644374155,104.020390404032,35.594106177783,6052221,5804922,4480194,4710328,image_0070.jpg,1
6.96032991138287,6.43871073414062,6.04543596062884,4.61527122952924,162,226,155,79,38.0126064635917,1444.9582501559,3234.65690414428,1133.46412275027,294.941147618017,0.86039886039886,-0.162251655629139,312.979505851753,263.979505851753,74.3415397999452,25.3415397999452,151,175.5,288.479505851753,49.8415397999452,1,93.9072012362106,150.542395703401,84.0466463327964,47.1325616724342,8029416,6853605,5723824,6305646,image_0071.jpg,1
7.05808248491208,6.70793906779108,5.99226185059397,4.36463264512034,204,255,205,65,34.01999904938,1157.36033531982,2888.32871379823,969.60966309998,69.8463482917698,2.30051813471503,0.565315315315315,-102.029365240173,148.970634759827,-155.562633834054,95.4373661659461,222,96.5,23.4706347598268,-30.0626338340539,1,99.221903802185,184.168228797908,87.575641616375,25.9218409922718,6905677,6101863,4904828,5293695,image_0072.jpg,1
7.0363663712356,6.46895846118468,5.46619255901958,4.86701238578186,195,255,186,101,31.2247615246567,974.985732271682,3063.6800093059,631.04367741313,168.394716771375,1.12556053811659,0.111553784860558,43.8603957977965,71.8603957977965,-52.7137836687298,-24.7137836687298,125.5,111.5,57.8603957977965,-38.7137836687298,1,114.535856956041,207.322847331599,90.4456319508823,45.8390915856432,8063107,7457754,5794466,6186824,image_0073.jpg,0
7.50052151532467,6.277614408397,6.39755824075044,5.70076165274035,156,111,186,152,22.1422494875495,490.279212368885,532.969526264549,590.203849274197,308.627264776744,2.24043715846995,0.553658536585366,-105.906814168632,121.093185831368,-85.4645313082337,141.535468691766,205,91.5,7.59318583136849,28.0354686917663,1,127.519426373191,207.58998215348,126.16313718025,48.8051597858418,8584035,8045711,6793757,6424787,image_0074.jpg,0
