entropia,entropiaR,entropiaG,entropiaB,rango_dinamico,rango_dinamicoR,rango_dinamicoG,rango_dinamicoB,std_intensidad,var_intensidad,var_intensidadR,var_intensidadG,var_intensidadB,CDR,DDLS,dist1,dist2,dist3,dist4,radioD,radioC,centro1,centro2,media,media_r,media_g,media_b,nitidez_borde,nitidez_bordeR,nitidez_bordeG,nitidez_bordeB,contrast_red,homogeneity_red,correlation_red,entropy_red,energy_red,contrast_green,homogeneity_green,correlation_green,entropy_green,energy_green,contrast_blue,homogeneity_blue,correlation_blue,entropy_blue,energy_blue,contrast_gray,homogeneity_gray,correlation_gray,entropy_gray,energy_gray,energy_db3,average_dh_db3,average_dv_db3,energy_sym3,average_dh_sym3,average_dv_sym3,energy_bior33,average_dh_bior33,average_dv_bior33,energy_bior35,average_dh_bior35,average_dv_bior35,energy_bior37,average_dh_bior37,average_dv_bior37,imagen,glaucoma
7.2660041055562,6.0054922930743,5.98944455746446,5.13092078696672,114,106,135,81,15.2455067537698,232.425476179241,316.192709056768,260.368748961902,103.364487559862,1.5875,0.37007874015748,-26.014054692416,20.985945307584,-41.1256422722332,5.87435772776684,63.5,40,-2.51405469241595,-17.6256422722332,125.005107407407,216.052533333333,120.570155555556,38.3926333333333,1058645,1389619,1104826,824851,4.74741360089186,0.524594875241196,0.992463926557156,6.0054922930743,22950000,7.9593088071349,0.504153538499211,0.984693683094236,5.98944455746446,22950000,4.25159420289855,0.527569512148943,0.979431440756597,5.13092078696672,22950000,5.52428093645485,0.525099573724524,0.988086917273769,5.92286269889248,22950000,1.33726608186991e-05,-3.33279066574001e-05,-7.33722838522578e-06,1.33726608186991e-05,-3.33279066574001e-05,-7.33722838522578e-06,7.92106482712951e-06,-3.30022222054693e-05,-9.84203327193436e-06,7.90251810591595e-06,-3.12492826865386e-05,-1.02229920323995e-05,7.92455965496807e-06,-2.54462595286658e-05,-1.18434952576687e-05,image_0013.jpg,0
7.04961881112941,5.10867396829544,6.72947263487337,4.90368281141811,144,73,194,123,21.5608792959007,464.8715160124,235.281744797164,857.116799502217,124.010818134522,2.31818181818182,0.568627450980392,-20.0179489316774,37.9820510683226,-32.191647911978,25.808352088022,51,22,8.98205106832262,-3.19164791197798,133.404385185185,241.185,112.923466666667,46.1046888888889,1014467,1387002,1088696,832827,2.50089186176143,0.599446017470117,0.994649010695145,5.10867396829544,22950000,11.7068338907469,0.502145275873592,0.993171129678493,6.72947263487337,22950000,3.60045707915273,0.547761954677925,0.985503246747248,4.90368281141811,22950000,5.62031215161651,0.549305386524487,0.993946553352872,6.37173462667514,22950000,1.24325398100001e-05,-4.158455636164e-06,-7.29993044895314e-05,1.24325398100001e-05,-4.158455636164e-06,-7.29993044895314e-05,7.11971879850301e-06,4.48257499419844e-07,-7.32485473577686e-05,7.12431344658599e-06,3.4278816235127e-06,-6.85490247087375e-05,7.17687774375675e-06,-6.58678665716039e-07,-6.6691264062976e-05,image_0014.jpg,0
7.16024806167449,6.02954506459476,6.29924917459494,5.03396238209837,127,107,156,83,22.6687819531695,513.873675240342,410.983198467637,742.179259626835,170.669754240603,3.45714285714286,0.710743801652893,-39.4434911583232,46.5565088416768,-59.4162622087806,26.5837377912194,60.5,17.5,3.55650884167679,-16.4162622087806,124.65027037037,213.355888888889,109.899622222222,50.6953,962429,1322733,979556,809093,3.4658751393534,0.562457854143308,0.99577263190227,6.02954506459476,22950000,6.35525083612041,0.522241584907932,0.995722784608941,6.29924917459494,22950000,3.4927536231884,0.552483888247266,0.989782305290465,5.03396238209837,22950000,4.12921962095875,0.55820067525712,0.995983375710058,6.0887159938025,22950000,1.07287883474691e-05,5.85821272017725e-05,-2.67523689175912e-05,1.07287883474691e-05,5.85821272017725e-05,-2.67523689175912e-05,6.7946562069361e-06,5.81524126802237e-05,-2.46940802892123e-05,6.79521604274777e-06,5.93601595815218e-05,-2.68502383393514e-05,6.82938722867657e-06,5.99187499625564e-05,-2.88809500118169e-05,image_0015.jpg,0
6.48481062884572,4.00663757063621,5.99880891145198,4.82385752279376,94,86,112,80,15.1242477361472,228.742869584353,194.729138589935,377.912928217227,122.176697705407,2.40625,0.584415584415584,-47.6432605409297,42.3567394590703,-55.4177829091502,34.5822170908498,77,32,-2.64326054092973,-10.4177829091502,153.803077777778,246.259577777778,149.982244444444,65.1674111111111,780064,1325407,1030719,772975,2.04828316610925,0.667746838476772,0.994694317231745,4.00663757063621,22950000,3.20992196209587,0.600583148832681,0.995759765827018,5.99880891145198,22950000,2.22952062430323,0.61074925718404,0.990896852227063,4.82385752279376,22950000,1.99341137123746,0.641787339193693,0.995641291634528,5.88785294673024,22950000,5.43847911783165e-06,2.07982314284632e-05,-1.80726580613007e-05,5.43847911783165e-06,2.07982314284632e-05,-1.80726580613007e-05,4.67085721315136e-06,1.04892254864271e-05,-1.77608128346838e-05,4.60511339836076e-06,8.59397316418685e-06,-1.66545839199387e-05,4.59522366873289e-06,1.17859606799191e-05,-2.05215570008269e-05,image_0016.jpg,1
7.17775513873727,5.78416734253378,6.75657226173584,5.12441053771679,227,255,232,130,40.5482048577736,1644.15691718798,3277.86757221696,1608.9370405844,282.829588464563,2.10909090909091,0.525862068965517,-26.0036009999931,34.9963990000069,-32.5617624414238,28.4382375585762,58,27.5,4.49639900000693,-2.06176244142384,125.62802962963,218.192422222222,113.296222222222,45.3954444444444,1204002,1328954,1164357,873081,42.1276923076922,0.574579088269144,0.993432215961329,5.78416734253378,21787505,22.446867335563,0.474054948053872,0.992951614887067,6.75657226173584,21750100,6.82075808249722,0.533365922449757,0.987833943219253,5.12441053771679,21718115,21.1029096989966,0.526525256001836,0.993477487662446,6.57054842735028,21763542,4.39940945576239e-05,-6.54999119279689e-06,2.88578972921844e-05,4.39940945576239e-05,-6.54999119279689e-06,2.88578972921844e-05,1.64867425997818e-05,-6.41499017053081e-06,4.5913346969785e-05,1.77890374623302e-05,-5.60644230376821e-06,3.18845833078317e-06,1.84007293387644e-05,-2.01662336449509e-08,1.43887327278424e-05,image_0017.jpg,0
6.99751008209401,6.22969479870374,5.84834643261041,4.5177601665389,121,111,139,75,16.2262544848443,263.291334606929,449.70363338062,319.749485709841,77.0127265116526,2.08620689655172,0.520661157024793,-48.9135495808401,14.0864504191599,-34.7247095451665,28.2752904548335,60.5,29,-17.4135495808401,-3.22470954516649,136.108485185185,215.447644444444,126.564466666667,66.3133444444444,927633,1307698,1045057,856632,3.33690078037904,0.552719166223347,0.99627980405697,6.22969479870374,22950000,5.46849498327759,0.535558747633927,0.991459894909595,5.84834643261041,22950000,2.81327759197324,0.566506888039497,0.981769279853381,4.5177601665389,22950000,3.42390189520624,0.567677862704618,0.993496672091986,5.85033299098047,22950000,8.91443631523283e-06,5.49322651905598e-05,4.41556857640409e-05,8.91443631523283e-06,5.49322651905598e-05,4.41556857640409e-05,5.93304565910938e-06,5.18683006117131e-05,4.43055094864656e-05,5.95933286304082e-06,5.3219079645385e-05,4.18396986135785e-05,6.00420748650608e-06,4.92254680189028e-05,3.59085729155127e-05,image_0018.jpg,0
7.36465319889181,6.36097467003232,6.32175713969808,5.16099121848923,132,136,154,88,21.0503082596502,443.115477826297,551.063074442926,531.254529414648,165.851843835179,1.5625,0.36,-1.23184511986776,34.7681548801322,-15.1800500406361,20.8199499593639,50,32,16.7681548801322,2.81994995936387,117.937922222222,202.084811111111,111.168411111111,40.5605444444444,1385429,1541485,1270329,1042459,6.50676700111484,0.472984487244053,0.994072666626114,6.36097467003232,22950000,9.6073244147157,0.46446100002557,0.990950328072256,6.32175713969808,22950000,5.1225641025641,0.48825096747672,0.984572764433023,5.16099121848923,22950000,6.58798216276478,0.48589214255462,0.992552835314953,6.24459965780697,22950000,1.32857888682301e-05,-5.43982678080442e-05,-9.53119968603188e-06,1.32857888682301e-05,-5.43982678080442e-05,-9.53119968603188e-06,1.05292881896821e-05,-4.93227215274165e-05,-1.24792270276456e-05,1.03609442563079e-05,-4.59072644406365e-05,-1.28285136244909e-05,1.03288807745443e-05,-4.1741884800343e-05,-6.08254827698009e-06,image_0019.jpg,0
7.10793364525616,6.4346783659974,6.07105740757921,5.41273565819282,132,131,143,118,20.81500866132,433.264585570827,559.453751417485,476.268347993867,229.845834854832,2.28846153846154,0.563025210084034,-27.9414815747125,39.0585184252875,-29.6051862243697,37.3948137756303,59.5,26,5.55851842528753,3.89481377563027,129.895237037037,188.111844444444,115.0811,86.4927666666667,912329,1217341,975702,906611,3.60101449275362,0.567340380232594,0.996771205663133,6.4346783659974,22950000,5.13334448160535,0.569233105050581,0.994617542103512,6.07105740757921,22950000,3.9290635451505,0.574644581358551,0.991463864088292,5.41273565819282,22950000,3.70265328874025,0.592234736807806,0.99572716583543,6.11166663683321,22950000,1.01880535160058e-05,4.62949915619352e-05,7.52587830158327e-05,1.01880535160058e-05,4.62949915619352e-05,7.52587830158327e-05,7.01427001297909e-06,4.24365701896123e-05,7.30064228690329e-05,7.00347953329608e-06,4.38320766001509e-05,7.45632995654044e-05,7.02704576245304e-06,3.76888893882924e-05,7.7198335467122e-05,image_0020.jpg,0
7.37922736208104,6.64467198090193,6.2653556878866,5.38850303871224,147,134,163,145,23.3690830532165,546.114042748129,868.95932159135,569.078348869432,257.276723690881,2.4,0.583333333333333,-32.2191897205291,30.7808102794709,-37.6135840406698,25.3864159593302,54,22.5,-0.71918972052913,-6.11358404066985,135.672914814815,206.2627,136.594966666667,64.1610777777778,1100427,1358892,1173404,949930,4.5301895206243,0.51816678600416,0.99738408845926,6.64467198090193,22950000,7.04355629877371,0.497437671810601,0.993816647647257,6.2653556878866,22950000,4.35001114827202,0.514389395602139,0.991559389102316,5.38850303871224,22950000,4.98886287625418,0.516976201489579,0.99542985134083,6.43142913124004,22950000,1.26416352659448e-05,-3.44439754526788e-05,4.02252656581587e-05,1.26416352659448e-05,-3.44439754526788e-05,4.02252656581587e-05,9.22332302347112e-06,-2.67730789398076e-05,3.9516025343027e-05,9.10951833045445e-06,-3.02976468292834e-05,3.70462115647515e-05,9.07298621308907e-06,-2.47532858848964e-05,3.99438588446626e-05,image_0021.jpg,0
7.37808430711385,6.75049319076048,6.52788529610989,5.84373330002761,174,146,198,145,24.0093130743213,576.447114300776,749.929500423585,649.228279420882,261.690767170993,1.53333333333333,0.347826086956522,-5.10655762696919,18.8934423730308,-6.35147502725579,17.6485249727442,34.5,22.5,6.89344237303081,5.64852497274421,108.567392592593,179.690755555556,86.3400666666667,59.6713555555556,1732842,1649060,1498525,1333253,9.13298773690078,0.439157572558149,0.993912517756779,6.75049319076048,22950000,21.1786064659978,0.404277664858821,0.983698829859761,6.52788529610989,22950000,12.7795094760312,0.425295996399563,0.97559053427361,5.84373330002761,22950000,14.3093422519509,0.424486825925943,0.987592462360509,6.50681619463555,22950000,4.31517697256493e-05,-3.97915340665592e-05,-1.31508218756279e-05,4.31517697256493e-05,-3.97915340665592e-05,-1.31508218756279e-05,2.42328252389687e-05,-3.59266933951158e-05,-4.19856951281432e-06,2.42919674464459e-05,-3.25998245291873e-05,-3.26082728877119e-06,2.43683742894297e-05,-3.65761682269675e-05,7.31038714620035e-07,image_0022.jpg,0
6.98604621589724,6.25278259043127,5.49881207411603,4.64342404689789,122,118,147,76,17.7504811836757,315.079582252025,611.33034467741,304.450181810786,87.0538542989983,1.58974358974359,0.370967741935484,-30.5441967473233,15.4558032526767,-27.8175485523274,18.1824514476726,62,39,-7.54419674732327,-4.81754855232737,109.876481481481,197.793755555556,105.863411111111,25.9722777777778,912337,1219720,948115,704324,3.55647714604236,0.563469403278718,0.997086993467278,6.25278259043127,22950000,4.6646934225195,0.562332907006434,0.992351919365247,5.49881207411603,22950000,2.79515050167224,0.575310488471024,0.983976500032317,4.64342404689789,22883957,3.23725752508361,0.581254032075938,0.99486626613884,5.69005339078388,22950000,8.77468854480185e-06,-1.42445921890823e-05,-1.17070917356122e-05,8.77468854480185e-06,-1.42445921890823e-05,-1.17070917356122e-05,6.24014838884881e-06,-1.28352154651423e-05,-1.96120835877561e-06,6.21988264626815e-06,-1.02355848687029e-05,1.9458323131545e-06,6.24026778717044e-06,-7.53069117135595e-06,-8.14536680937613e-07,image_0024.jpg,0
7.38534957238235,6.43799397473352,6.37779587311763,5.32839259129562,160,114,193,160,25.7010017679699,660.541491877194,597.970953272814,900.614327813518,385.499201839897,2.54545454545455,0.607142857142857,-16.838161171896,51.161838828104,-37.0173108024416,30.9826891975584,56,22,17.161838828104,-3.01731080244164,121.15007037037,212.831933333333,113.648888888889,36.9693888888889,1167628,1442343,1146243,879547,5.27541806020067,0.508690002344273,0.995576059672999,6.43799397473352,22950000,10.8242586399108,0.495086594649075,0.993999355154909,6.37779587311763,22950000,5.15623188405797,0.510873860754094,0.993325745254634,5.32839259129562,22949970,6.80476031215163,0.514081921086254,0.994851736887851,6.36240627531007,22950000,1.28659654029178e-05,-2.28432274339051e-05,1.59402996797268e-05,1.28659654029178e-05,-2.28432274339051e-05,1.59402996797268e-05,9.2548317160209e-06,-1.86507839284204e-05,2.60316544918636e-05,9.12948101047687e-06,-2.67263822152175e-05,2.54691708238982e-05,9.14422280807392e-06,-3.49334929140738e-05,2.23534506735612e-05,image_0025.jpg,0
7.2848032196745,5.74012887338129,6.39812339174605,5.86221268899896,196,236,198,131,19.0055593815153,361.211287404303,311.359246419281,500.443425655347,262.805484481185,1.42622950819672,0.298850574712644,39.0878384903279,65.0878384903278,-17.6721637707887,8.3278362292113,43.5,30.5,52.0878384903279,-4.67216377078873,121.068296296296,206.292711111111,99.4512222222222,57.4609555555556,1642222,1782097,1469339,1249700,12.3761092530658,0.446064946331013,0.979974513522934,5.74012887338129,22943256,18.3857079152731,0.426333440329161,0.981625937356443,6.39812339174605,22942198,11.7988182831661,0.448049399334054,0.977553028173214,5.86221268899896,22942557,13.7294760312152,0.44743144937797,0.980963068621439,6.22924663644276,22942498,3.61760034027374e-05,-1.02265348794956e-06,-3.71843176536833e-05,3.61760034027374e-05,-1.02265348794956e-06,-3.71843176536833e-05,2.37692180016833e-05,5.9039111821402e-06,-3.37403747008644e-05,2.47542073917965e-05,-3.35893982983484e-06,-2.85801593009727e-05,2.68861508715428e-05,-3.60524530570347e-06,-2.52648508201591e-05,image_0026.jpg,0
7.62698340008369,6.72032137302599,6.74127092201875,6.18050350601448,182,155,203,224,30.8211668548898,949.944326296959,1004.73032822723,1082.06503407766,785.666894461667,2.28888888888889,0.563106796116505,-23.9184025267639,34.0815974732361,-27.0461554039614,30.9538445960386,51.5,22.5,5.08159747323614,1.95384459603858,124.8838,190.835744444444,120.452977777778,63.3626777777778,1994444,1827921,1730244,1505295,12.6788851727982,0.413033627636675,0.993678375103311,6.72032137302599,22950000,22.0082720178373,0.385032461155765,0.989831928179101,6.74127092201875,22950000,15.489464882943,0.395251074366871,0.990155733153367,6.18050350601448,22950000,16.4760646599777,0.39936744957329,0.991324170025715,6.74225482298822,22950000,4.84755485468479e-05,-2.01650188440621e-06,1.33552869298067e-05,4.84755485468479e-05,-2.01650188440621e-06,1.33552869298067e-05,2.93506583666204e-05,-8.32908241257906e-06,1.35727135700285e-05,2.92653772694441e-05,-2.08224142284381e-05,1.40228405357989e-05,2.93796934993806e-05,-2.04169678779026e-05,1.93887570001517e-05,image_0027.jpg,0
6.46236115671001,6.05281328143288,5.32403281226942,4.055778991043,214,255,226,55,45.6710294788301,2085.84293365617,5802.65881597156,1551.90532837909,100.115734395938,1.84210526315789,0.457142857142857,-31.6041636471346,16.3958363528654,-34.0691515420474,13.9308484579526,52.5,28.5,-7.60416364713458,-10.0691515420474,103.514955555556,193.765355555556,91.4428111111111,25.3367,800352,1057610,696524,573884,21.3926421404682,0.659967446550997,0.998148318982077,6.05281328143288,20256465,9.1752619843924,0.662123034419784,0.997035781509777,5.32403281226942,20222561,3.00489409141583,0.671898020650956,0.984927717172925,4.055778991043,20157374,10.3042697881828,0.694985466953968,0.997520275601261,5.6949575928614,20240877,1.79235597720009e-05,-0.000118215216922299,-6.2346585824416e-05,1.79235597720009e-05,-0.000118215216922299,-6.2346585824416e-05,8.79347858739461e-06,-5.88401771063423e-05,-5.95626242294931e-05,9.02903116552096e-06,0.000121300336276549,-5.80820663983584e-05,9.24954698368669e-06,1.20316721688249e-05,-4.75961179084234e-05,image_0028.jpg,0
